6116048  r_10_ 25  0.01434 0.00672 0.00667
6116048  r_01_ 26  0.01301 0.00915 0.00814
6116048  r_10_ 26  0.01432 0.00914 0.00947
6225718  r_02_ 14  0.08927 0.00778 0.00748
6225718  r_02_ 15  0.08474 0.00484 0.00599
6225718  r_02_ 16  0.08850 0.00332 0.00354
6225718  r_02_ 17  0.08777 0.00270 0.00276
6225718  r_02_ 18  0.08517 0.00217 0.00230
6225718  r_02_ 19  0.08519 0.00165 0.00169
6225718  r_02_ 20  0.08210 0.00160 0.00167
6225718  r_02_ 21  0.08468 0.00175 0.00159
6225718  r_02_ 22  0.08484 0.00171 0.00173
6225718  r_02_ 23  0.07971 0.00241 0.00229
6225718  r_02_ 24  0.07403 0.00365 0.00368
6225718  r_02_ 25  0.07500 0.00415 0.00447
6225718  r_02_ 26  0.06611 0.00667 0.00658
6225718  r_02_ 27  0.08030 0.00840 0.00803
6225718  r_02_ 28  0.07675 0.01179 0.01314
6225718  r_02_ 29  0.09203 0.01412 0.01445
6225718  r_10_ 12  0.04121 0.00939 0.00961
6225718  r_01_ 13  0.03821 0.00545 0.00794
6225718  r_10_ 13  0.03708 0.00425 0.00658
6225718  r_01_ 14  0.03647 0.00313 0.00314
6225718  r_10_ 14  0.03483 0.00217 0.00225
6225718  r_01_ 15  0.03276 0.00181 0.00168
6225718  r_10_ 15  0.03228 0.00150 0.00150
6225718  r_01_ 16  0.03325 0.00138 0.00137
6225718  r_10_ 16  0.03326 0.00138 0.00134
6225718  r_01_ 17  0.03322 0.00128 0.00129
6225718  r_10_ 17  0.03303 0.00120 0.00125
6225718  r_01_ 18  0.03239 0.00113 0.00104
6225718  r_10_ 18  0.03262 0.00094 0.00101
6225718  r_01_ 19  0.03293 0.00094 0.00088
6225718  r_10_ 19  0.03311 0.00090 0.00082
6225718  r_01_ 20  0.03288 0.00079 0.00085
6225718  r_10_ 20  0.03251 0.00085 0.00087
6225718  r_01_ 21  0.03196 0.00086 0.00091
6225718  r_10_ 21  0.03136 0.00087 0.00092
6225718  r_01_ 22  0.03086 0.00097 0.00104
6225718  r_10_ 22  0.02992 0.00119 0.00118
6225718  r_01_ 23  0.02804 0.00150 0.00134
6225718  r_10_ 23  0.02506 0.00158 0.00157
6225718  r_01_ 24  0.02190 0.00202 0.00183
6225718  r_10_ 24  0.02109 0.00225 0.00220
6225718  r_01_ 25  0.02068 0.00274 0.00288
6225718  r_10_ 25  0.01877 0.00343 0.00338
6225718  r_01_ 26  0.01709 0.00416 0.00402
6225718  r_10_ 26  0.01819 0.00391 0.00419
6225718  r_01_ 27  0.01781 0.00486 0.00461
6225718  r_10_ 27  0.01277 0.00653 0.00609
6225718  r_01_ 28  0.01303 0.00697 0.00718
6225718  r_10_ 28  0.02730 0.00657 0.00658
6225718  r_01_ 29  0.05099 0.01214 0.01314
6508366  r_02_ 11  0.07145 0.02872 0.03680
6508366  r_02_ 12  0.07306 0.03312 0.02252
6508366  r_02_ 13  0.06533 0.01562 0.01365
6508366  r_02_ 14  0.08020 0.01420 0.01361
6508366  r_02_ 15  0.06846 0.01157 0.01075
6508366  r_02_ 16  0.06285 0.01544 0.01493
6508366  r_02_ 17  0.10671 0.02258 0.02592
6508366  r_02_ 18  0.06520 0.02503 0.01991
6508366  r_02_ 19  0.03229 0.00889 0.00893
6508366  r_02_ 20  0.03613 0.01128 0.01111
6508366  r_02_ 21  0.03387 0.02166 0.01649
6508366  r_02_ 22  0.05000 0.01682 0.01727
6508366  r_02_ 23  0.02638 0.02638 0.01392
6508366  r_02_ 24  0.07036 0.02971 0.03854
6508366  r_02_ 25  0.04061 0.04061 0.02040
6508366  r_01_ 11  0.06625 0.01290 0.01219
6508366  r_10_ 11  0.06331 0.01177 0.01111
6508366  r_01_ 12  0.06608 0.01140 0.01188
6508366  r_10_ 12  0.06976 0.00972 0.00930
6508366  r_01_ 13  0.07107 0.00673 0.00662
6508366  r_10_ 13  0.07511 0.00602 0.00599
6508366  r_01_ 14  0.08236 0.00619 0.00674
6508366  r_10_ 14  0.08414 0.00564 0.00603
6508366  r_01_ 15  0.07934 0.00506 0.00542
6508366  r_10_ 15  0.07032 0.00577 0.00623
6508366  r_01_ 16  0.06367 0.00781 0.00767
6508366  r_10_ 16  0.07025 0.00749 0.00813
6508366  r_01_ 17  0.08141 0.00818 0.00968
6508366  r_10_ 17  0.07776 0.00857 0.00868
6508366  r_01_ 18  0.06524 0.00831 0.00784
6508366  r_10_ 18  0.05875 0.00667 0.00620
6508366  r_01_ 19  0.05493 0.00410 0.00376
6508366  r_10_ 19  0.05520 0.00450 0.00466
6508366  r_01_ 20  0.05413 0.00593 0.00591
6508366  r_10_ 20  0.05290 0.00701 0.00611
6508366  r_01_ 21  0.05590 0.00802 0.00772
6508366  r_10_ 21  0.05797 0.00766 0.00818
6508366  r_01_ 22  0.05181 0.00900 0.00821
6508366  r_10_ 22  0.04292 0.00961 0.00856
6508366  r_01_ 23  0.03908 0.00991 0.00992
6508366  r_10_ 23  0.03701 0.01183 0.01109
6508366  r_01_ 24  0.02507 0.01471 0.01362
6508366  r_10_ 24  0.01712 0.01788 0.01569
6508366  r_01_ 25  0.03315 0.02281 0.01936
6603624  r_02_ 14  0.06367 0.00277 0.00344
6603624  r_02_ 15  0.07033 0.00186 0.00192
6603624  r_02_ 16  0.05915 0.00155 0.00178
6603624  r_02_ 17  0.05484 0.00101 0.00103
6603624  r_02_ 18  0.05143 0.00054 0.00046
6603624  r_02_ 19  0.04894 0.00055 0.00049
6603624  r_02_ 20  0.04571 0.00045 0.00043
6603624  r_02_ 21  0.04226 0.00062 0.00054
6603624  r_02_ 22  0.04049 0.00087 0.00089
6603624  r_02_ 23  0.03914 0.00163 0.00147
6603624  r_02_ 24  0.02344 0.00695 0.00828
6603624  r_02_ 25  0.02856 0.02224 0.01383
6603624  r_10_ 14  0.04066 0.00101 0.00112
6603624  r_01_ 15  0.03998 0.00084 0.00082
6603624  r_10_ 15  0.03914 0.00084 0.00081
6603624  r_01_ 16  0.03730 0.00072 0.00076
6603624  r_10_ 16  0.03515 0.00066 0.00060
6603624  r_01_ 17  0.03261 0.00053 0.00058
6603624  r_10_ 17  0.03163 0.00046 0.00048
6603624  r_01_ 18  0.03106 0.00036 0.00037
6603624  r_10_ 18  0.03052 0.00034 0.00039
6603624  r_01_ 19  0.02942 0.00038 0.00034
6603624  r_10_ 19  0.02777 0.00031 0.00033
6603624  r_01_ 20  0.02579 0.00030 0.00033
6603624  r_10_ 20  0.02410 0.00035 0.00033
6603624  r_01_ 21  0.02320 0.00039 0.00041
6603624  r_10_ 21  0.02318 0.00051 0.00046
6603624  r_01_ 22  0.02293 0.00064 0.00062
6603624  r_10_ 22  0.02240 0.00078 0.00088
6603624  r_01_ 23  0.02121 0.00142 0.00121
6603624  r_10_ 23  0.01888 0.00224 0.00241
6603624  r_01_ 24  0.01612 0.00392 0.00393
6603624  r_10_ 24  0.01408 0.00554 0.00602
6603624  r_01_ 25  0.01275 0.00822 0.00867
6679371  r_02_ 10  0.11588 0.03812 0.05418
6679371  r_02_ 11  0.09249 0.02571 0.02825
6679371  r_02_ 12  0.11867 0.02360 0.03165
6679371  r_02_ 13  0.07218 0.03348 0.03068
6679371  r_02_ 14  0.06191 0.02463 0.01945
6679371  r_02_ 15  0.04802 0.02247 0.01884
6679371  r_02_ 16  0.03500 0.01231 0.01188
6679371  r_02_ 17  0.06014 0.02212 0.01944
6679371  r_02_ 18  0.07387 0.01533 0.01541
6679371  r_02_ 19  0.08010 0.01601 0.01894
6679371  r_02_ 20  0.06540 0.02235 0.02740
6679371  r_02_ 21  0.05693 0.02041 0.02053
6679371  r_02_ 22  0.05239 0.02260 0.02277
6679371  r_02_ 23  0.04957 0.02354 0.02252
6679371  r_02_ 24  0.08286 0.02398 0.02798
6679371  r_02_ 25  0.13282 0.01858 0.02186
6679371  r_02_ 26  0.06668 0.05333 0.03545
6679371  r_02_ 27  0.13613 0.03233 0.03383
6679371  r_10_ 10  0.06022 0.01436 0.01391
6679371  r_01_ 11  0.06751 0.00979 0.01039
6679371  r_10_ 11  0.07148 0.00885 0.00874
6679371  r_01_ 12  0.07526 0.00810 0.00920
6679371  r_10_ 12  0.07071 0.00734 0.00884
6679371  r_01_ 13  0.05898 0.00781 0.00891
6679371  r_10_ 13  0.05608 0.00703 0.00745
6679371  r_01_ 14  0.05775 0.00582 0.00649
6679371  r_10_ 14  0.05628 0.00620 0.00539
6679371  r_01_ 15  0.05087 0.00573 0.00560
6679371  r_10_ 15  0.04885 0.00583 0.00477
6679371  r_01_ 16  0.04887 0.00503 0.00487
6679371  r_10_ 16  0.05012 0.00470 0.00474
6679371  r_01_ 17  0.05345 0.00484 0.00495
6679371  r_10_ 17  0.05676 0.00484 0.00454
6679371  r_01_ 18  0.06300 0.00500 0.00489
6679371  r_10_ 18  0.06909 0.00516 0.00478
6679371  r_01_ 19  0.07206 0.00582 0.00629
6679371  r_10_ 19  0.06608 0.00667 0.00705
6679371  r_01_ 20  0.05480 0.00799 0.00808
6679371  r_10_ 20  0.05054 0.00724 0.00717
6679371  r_01_ 21  0.04937 0.00666 0.00698
6679371  r_10_ 21  0.04831 0.00645 0.00735
6679371  r_01_ 22  0.04753 0.00778 0.00749
6679371  r_10_ 22  0.04818 0.00736 0.00753
6679371  r_01_ 23  0.05151 0.00765 0.00789
6679371  r_10_ 23  0.05696 0.00812 0.00827
6679371  r_01_ 24  0.06417 0.00939 0.01131
6679371  r_10_ 24  0.06637 0.01030 0.01180
6679371  r_01_ 25  0.05986 0.01240 0.01179
6679371  r_10_ 25  0.04584 0.01414 0.01323
6679371  r_01_ 26  0.03854 0.01577 0.01638
6679371  r_10_ 26  0.05307 0.01600 0.01670
6933899  r_02_ 13  0.07507 0.00414 0.00462
6933899  r_02_ 14  0.08136 0.00535 0.00578
6933899  r_02_ 15  0.07478 0.00270 0.00270
6933899  r_02_ 16  0.07280 0.00177 0.00176
6933899  r_02_ 17  0.06947 0.00147 0.00145
6933899  r_02_ 18  0.06775 0.00124 0.00142
6933899  r_02_ 19  0.06762 0.00181 0.00182
6933899  r_02_ 20  0.06719 0.00235 0.00225
6933899  r_02_ 21  0.06365 0.00372 0.00356
6933899  r_02_ 22  0.06182 0.00631 0.00652
6933899  r_02_ 23  0.06681 0.01919 0.01688
6933899  r_10_ 12  0.06435 0.00215 0.00198
6933899  r_01_ 13  0.06714 0.00181 0.00170
6933899  r_10_ 13  0.06842 0.00191 0.00189
6933899  r_01_ 14  0.07078 0.00182 0.00191
6933899  r_10_ 14  0.07180 0.00162 0.00154
6933899  r_01_ 15  0.07207 0.00124 0.00128
6933899  r_10_ 15  0.07256 0.00110 0.00111
6933899  r_01_ 16  0.07278 0.00086 0.00093
6933899  r_10_ 16  0.07341 0.00088 0.00082
6933899  r_01_ 17  0.07401 0.00083 0.00082
6933899  r_10_ 17  0.07375 0.00085 0.00079
6933899  r_01_ 18  0.07398 0.00081 0.00090
6933899  r_10_ 18  0.07398 0.00090 0.00092
6933899  r_01_ 19  0.07406 0.00101 0.00111
6933899  r_10_ 19  0.07467 0.00115 0.00109
6933899  r_01_ 20  0.07501 0.00140 0.00134
6933899  r_10_ 20  0.07383 0.00162 0.00173
6933899  r_01_ 21  0.07159 0.00226 0.00232
6933899  r_10_ 21  0.07179 0.00284 0.00330
6933899  r_01_ 22  0.07615 0.00458 0.00482
6933899  r_10_ 22  0.07967 0.00575 0.00601
6933899  r_01_ 23  0.07806 0.00889 0.00926
7103006  r_02_ 12  0.05736 0.03113 0.02877
7103006  r_02_ 13  0.07254 0.02548 0.03009
7103006  r_02_ 14  0.09586 0.03654 0.03797
7103006  r_02_ 15  0.08633 0.01313 0.01470
7103006  r_02_ 16  0.04604 0.02330 0.02544
7103006  r_02_ 17  0.09529 0.01127 0.01210
7103006  r_02_ 18  0.07869 0.01189 0.01332
7103006  r_02_ 19  0.07971 0.01761 0.01886
7103006  r_02_ 20  0.05390 0.01833 0.02309
7103006  r_02_ 21  0.06714 0.01516 0.01903
7103006  r_02_ 22  0.08397 0.01098 0.01377
7103006  r_02_ 23  0.05741 0.02205 0.02543
7103006  r_02_ 24  0.08270 0.02525 0.03410
7103006  r_02_ 25  0.10422 0.03175 0.03775
7103006  r_02_ 26  0.08988 0.03653 0.04382
7103006  r_02_ 27  0.06072 0.03452 0.03081
7103006  r_02_ 28  0.08614 0.03847 0.04397
7103006  r_01_ 12  0.05287 0.01118 0.01168
7103006  r_10_ 12  0.04835 0.00776 0.00702
7103006  r_01_ 13  0.04899 0.00577 0.00595
7103006  r_10_ 13  0.04964 0.00564 0.00509
7103006  r_01_ 14  0.04328 0.00491 0.00483
7103006  r_10_ 14  0.04165 0.00453 0.00489
7103006  r_01_ 15  0.04712 0.00460 0.00454
7103006  r_10_ 15  0.04838 0.00495 0.00481
7103006  r_01_ 16  0.04771 0.00569 0.00569
7103006  r_10_ 16  0.05070 0.00501 0.00482
7103006  r_01_ 17  0.05289 0.00394 0.00384
7103006  r_10_ 17  0.04941 0.00371 0.00380
7103006  r_01_ 18  0.04586 0.00407 0.00399
7103006  r_10_ 18  0.04621 0.00402 0.00408
7103006  r_01_ 19  0.04736 0.00440 0.00406
7103006  r_10_ 19  0.04572 0.00431 0.00468
7103006  r_01_ 20  0.04074 0.00533 0.00543
7103006  r_10_ 20  0.03704 0.00570 0.00582
7103006  r_01_ 21  0.03440 0.00547 0.00591
7103006  r_10_ 21  0.03250 0.00505 0.00527
7103006  r_01_ 22  0.03212 0.00521 0.00506
7103006  r_10_ 22  0.03288 0.00600 0.00578
7103006  r_01_ 23  0.03375 0.00768 0.00720
7103006  r_10_ 23  0.03177 0.00856 0.00763
7103006  r_01_ 24  0.02709 0.00887 0.00963
7103006  r_10_ 24  0.02827 0.01170 0.01024
7103006  r_01_ 25  0.04019 0.01380 0.01386
7103006  r_10_ 25  0.05150 0.01475 0.01394
7103006  r_01_ 26  0.05617 0.01803 0.01623
7103006  r_10_ 26  0.04684 0.01633 0.01884
7103006  r_01_ 27  0.02014 0.01553 0.01596
7103006  r_10_ 27 -0.00994 0.01856 0.01861
7106245  r_02_ 17  0.06647 0.00941 0.00906
7106245  r_02_ 18  0.07109 0.00399 0.00366
7106245  r_02_ 19  0.06028 0.00368 0.00327
7106245  r_02_ 20  0.05980 0.00224 0.00211
7106245  r_02_ 21  0.05713 0.00289 0.00299
7106245  r_02_ 22  0.05300 0.00680 0.00739
7106245  r_10_ 16  0.04010 0.00251 0.00233
7106245  r_01_ 17  0.03799 0.00299 0.00244
7106245  r_10_ 17  0.03752 0.00244 0.00208
7106245  r_01_ 18  0.03657 0.00140 0.00148
7106245  r_10_ 18  0.03427 0.00114 0.00122
7106245  r_01_ 19  0.03084 0.00124 0.00122
7106245  r_10_ 19  0.02884 0.00130 0.00121
7106245  r_01_ 20  0.02934 0.00119 0.00114
7106245  r_10_ 20  0.03092 0.00131 0.00137
7106245  r_01_ 21  0.03161 0.00177 0.00164
7106245  r_10_ 21  0.03029 0.00222 0.00208
7106245  r_01_ 22  0.02871 0.00317 0.00316
7206837  r_02_ 13  0.04618 0.02960 0.02626
7206837  r_02_ 14  0.09976 0.03849 0.05249
7206837  r_02_ 15  0.04628 0.02787 0.02452
7206837  r_02_ 16  0.09960 0.01910 0.01910
7206837  r_02_ 17  0.11445 0.02669 0.03477
7206837  r_02_ 18  0.07157 0.01147 0.01207
7206837  r_02_ 19  0.07528 0.01124 0.01133
7206837  r_02_ 20  0.09010 0.01040 0.01175
7206837  r_02_ 21  0.10816 0.01103 0.01234
7206837  r_02_ 22  0.08225 0.01531 0.01653
7206837  r_02_ 23  0.06304 0.01968 0.02373
7206837  r_02_ 24  0.03208 0.02692 0.01593
7206837  r_02_ 25  0.07082 0.02750 0.03712
7206837  r_02_ 26  0.07599 0.02594 0.03595
7206837  r_01_ 13 -0.01977 0.01411 0.01137
7206837  r_10_ 13  0.00169 0.01366 0.01061
7206837  r_01_ 14  0.02958 0.01021 0.01039
7206837  r_10_ 14  0.03821 0.00911 0.00833
7206837  r_01_ 15  0.03598 0.00778 0.00693
7206837  r_10_ 15  0.03714 0.00663 0.00611
7206837  r_01_ 16  0.04053 0.00552 0.00572
7206837  r_10_ 16  0.03883 0.00547 0.00535
7206837  r_01_ 17  0.03441 0.00484 0.00464
7206837  r_10_ 17  0.03023 0.00426 0.00428
7206837  r_01_ 18  0.02531 0.00357 0.00358
7206837  r_10_ 18  0.02299 0.00328 0.00334
7206837  r_01_ 19  0.02333 0.00314 0.00307
7206837  r_10_ 19  0.02545 0.00303 0.00314
7206837  r_01_ 20  0.02634 0.00317 0.00315
7206837  r_10_ 20  0.02630 0.00314 0.00311
7206837  r_01_ 21  0.02802 0.00361 0.00324
7206837  r_10_ 21  0.02920 0.00397 0.00355
7206837  r_01_ 22  0.02754 0.00414 0.00427
7206837  r_10_ 22  0.02409 0.00430 0.00456
7206837  r_01_ 23  0.01746 0.00595 0.00480
7206837  r_10_ 23  0.00896 0.00697 0.00657
7206837  r_01_ 24  0.00719 0.00796 0.00853
7206837  r_10_ 24  0.01258 0.00831 0.00854
7206837  r_01_ 25  0.01275 0.00844 0.00853
7206837  r_10_ 25  0.00765 0.00910 0.00903
7296438  r_02_ 16  0.06798 0.00384 0.00357
7296438  r_02_ 17  0.06247 0.00315 0.00289
7296438  r_02_ 18  0.06172 0.00160 0.00151
7296438  r_02_ 19  0.05686 0.00167 0.00181
7296438  r_02_ 20  0.05785 0.00223 0.00199
7296438  r_02_ 21  0.05651 0.00297 0.00329
7296438  r_02_ 22  0.04903 0.00643 0.00616
7296438  r_02_ 23  0.03225 0.01628 0.01733
7296438  r_02_ 24  0.05701 0.02836 0.02797
7296438  r_10_ 14  0.05938 0.00347 0.00376
7296438  r_01_ 15  0.05809 0.00303 0.00302
7296438  r_10_ 15  0.05692 0.00298 0.00294
7296438  r_01_ 16  0.05617 0.00257 0.00242
7296438  r_10_ 16  0.05657 0.00221 0.00192
7296438  r_01_ 17  0.05565 0.00148 0.00168
7296438  r_10_ 17  0.05451 0.00139 0.00129
7296438  r_01_ 18  0.05282 0.00104 0.00108
7296438  r_10_ 18  0.05178 0.00097 0.00098
7296438  r_01_ 19  0.05217 0.00101 0.00098
7296438  r_10_ 19  0.05268 0.00105 0.00120
7296438  r_01_ 20  0.05202 0.00137 0.00150
7296438  r_10_ 20  0.04992 0.00169 0.00159
7296438  r_01_ 21  0.04665 0.00202 0.00196
7296438  r_10_ 21  0.04386 0.00259 0.00238
7296438  r_01_ 22  0.03991 0.00374 0.00396
7296438  r_10_ 22  0.03814 0.00614 0.00655
7296438  r_01_ 23  0.03983 0.01162 0.00998
7296438  r_10_ 23  0.03784 0.01451 0.01380
7510397  r_02_ 12  0.08324 0.00750 0.00672
7510397  r_02_ 13  0.07083 0.00497 0.00467
7510397  r_02_ 14  0.07813 0.00379 0.00351
7510397  r_02_ 15  0.08256 0.00466 0.00454
7510397  r_02_ 16  0.06576 0.00330 0.00334
7510397  r_02_ 17  0.06972 0.00231 0.00233
7510397  r_02_ 18  0.07376 0.00279 0.00302
7510397  r_02_ 19  0.06791 0.00315 0.00314
7510397  r_02_ 20  0.07032 0.00356 0.00398
7510397  r_02_ 21  0.06013 0.00630 0.00752
7510397  r_02_ 22  0.06034 0.00717 0.00765
7510397  r_02_ 23  0.09138 0.00873 0.00847
7510397  r_02_ 24  0.05102 0.01721 0.02010
7510397  r_02_ 25  0.08367 0.03055 0.03620
7510397  r_10_ 10  0.06161 0.00443 0.00401
7510397  r_01_ 11  0.06182 0.00456 0.00478
7510397  r_10_ 11  0.06316 0.00359 0.00395
7510397  r_01_ 12  0.06428 0.00287 0.00259
7510397  r_10_ 12  0.06474 0.00269 0.00253
7510397  r_01_ 13  0.06358 0.00245 0.00237
7510397  r_10_ 13  0.06375 0.00214 0.00243
7510397  r_01_ 14  0.06546 0.00232 0.00230
7510397  r_10_ 14  0.06581 0.00226 0.00224
7510397  r_01_ 15  0.06628 0.00232 0.00229
7510397  r_10_ 15  0.06577 0.00230 0.00211
7510397  r_01_ 16  0.06667 0.00208 0.00193
7510397  r_10_ 16  0.06828 0.00170 0.00194
7510397  r_01_ 17  0.06772 0.00162 0.00170
7510397  r_10_ 17  0.06691 0.00178 0.00154
7510397  r_01_ 18  0.06642 0.00180 0.00178
7510397  r_10_ 18  0.06596 0.00173 0.00190
7510397  r_01_ 19  0.06566 0.00191 0.00208
7510397  r_10_ 19  0.06482 0.00205 0.00215
7510397  r_01_ 20  0.06260 0.00243 0.00236
7510397  r_10_ 20  0.05940 0.00260 0.00269
7510397  r_01_ 21  0.05581 0.00313 0.00309
7510397  r_10_ 21  0.05599 0.00352 0.00325
7510397  r_01_ 22  0.05933 0.00451 0.00381
7510397  r_10_ 22  0.06131 0.00467 0.00430
7510397  r_01_ 23  0.05788 0.00516 0.00506
7510397  r_10_ 23  0.05076 0.00614 0.00598
7510397  r_01_ 24  0.05240 0.00897 0.00848
7510397  r_10_ 24  0.06795 0.01422 0.01559
7680114  r_02_ 12  0.07307 0.00573 0.00572
7680114  r_02_ 13  0.08278 0.00470 0.00566
7680114  r_02_ 14  0.07360 0.00623 0.00514
7680114  r_02_ 15  0.06789 0.00388 0.00390
7680114  r_02_ 16  0.06166 0.00285 0.00287
7680114  r_02_ 17  0.06333 0.00170 0.00177
7680114  r_02_ 18  0.06058 0.00136 0.00134
7680114  r_02_ 19  0.05892 0.00138 0.00142
7680114  r_02_ 20  0.05516 0.00177 0.00197
7680114  r_02_ 21  0.05808 0.00328 0.00309
7680114  r_02_ 22  0.05692 0.00586 0.00600
7680114  r_02_ 23  0.05023 0.01635 0.01850
7680114  r_10_ 12  0.06557 0.00300 0.00345
7680114  r_01_ 13  0.06673 0.00272 0.00319
7680114  r_10_ 13  0.06580 0.00242 0.00278
7680114  r_01_ 14  0.06474 0.00215 0.00198
7680114  r_10_ 14  0.06465 0.00170 0.00174
7680114  r_01_ 15  0.06466 0.00144 0.00159
7680114  r_10_ 15  0.06375 0.00133 0.00126
7680114  r_01_ 16  0.06185 0.00109 0.00104
7680114  r_10_ 16  0.06149 0.00101 0.00097
7680114  r_01_ 17  0.06120 0.00093 0.00088
7680114  r_10_ 17  0.06085 0.00087 0.00083
7680114  r_01_ 18  0.06063 0.00078 0.00083
7680114  r_10_ 18  0.06024 0.00084 0.00080
7680114  r_01_ 19  0.05981 0.00094 0.00092
7680114  r_10_ 19  0.05909 0.00103 0.00088
7680114  r_01_ 20  0.05822 0.00104 0.00108
7680114  r_10_ 20  0.05758 0.00142 0.00141
7680114  r_01_ 21  0.05597 0.00224 0.00215
7680114  r_10_ 21  0.05360 0.00308 0.00299
7680114  r_01_ 22  0.04881 0.00513 0.00458
7680114  r_10_ 22  0.04508 0.00736 0.00802
7680114  r_01_ 23  0.04392 0.01009 0.01161
7771282  r_02_ 14  0.07203 0.03843 0.03200
7771282  r_02_ 15  0.07703 0.02146 0.02237
7771282  r_02_ 16  0.07825 0.00841 0.01395
7771282  r_02_ 17  0.04400 0.02091 0.02345
7771282  r_02_ 18  0.06596 0.01007 0.00890
7771282  r_02_ 19  0.05937 0.01710 0.02000
7771282  r_02_ 20  0.05893 0.01482 0.01660
7771282  r_02_ 21  0.08276 0.01123 0.01340
7771282  r_02_ 22  0.06249 0.03287 0.02708
7771282  r_02_ 23  0.06085 0.01967 0.02318
7771282  r_10_ 14  0.09727 0.01659 0.01452
7771282  r_01_ 15  0.09221 0.00965 0.01439
7771282  r_10_ 15  0.07424 0.00837 0.01152
7771282  r_01_ 16  0.05583 0.00552 0.00595
7771282  r_10_ 16  0.05367 0.00753 0.00728
7771282  r_01_ 17  0.05268 0.00894 0.00948
7771282  r_10_ 17  0.04867 0.00755 0.00706
7771282  r_01_ 18  0.04602 0.00456 0.00469
7771282  r_10_ 18  0.04927 0.00513 0.00502
7771282  r_01_ 19  0.05301 0.00511 0.00562
7771282  r_10_ 19  0.05046 0.00509 0.00598
7771282  r_01_ 20  0.04414 0.00586 0.00611
7771282  r_10_ 20  0.04331 0.00642 0.00731
7771282  r_01_ 21  0.04697 0.00671 0.00874
7771282  r_10_ 21  0.04605 0.00798 0.00924
7771282  r_01_ 22  0.04237 0.00846 0.01073
7771282  r_10_ 22  0.03723 0.01125 0.01079
7871531  r_02_ 17  0.06094 0.00412 0.00455
7871531  r_02_ 18  0.06028 0.00553 0.00692
7871531  r_02_ 19  0.05641 0.00423 0.00254
7871531  r_02_ 20  0.05204 0.00167 0.00178
7871531  r_02_ 21  0.04790 0.00173 0.00149
7871531  r_02_ 22  0.04817 0.00222 0.00201
7871531  r_02_ 23  0.04650 0.00244 0.00285
7871531  r_02_ 24  0.03372 0.00828 0.00621
7871531  r_02_ 25  0.05253 0.01637 0.01365
7871531  r_02_ 26  0.04607 0.01388 0.01411
7871531  r_01_ 17  0.02195 0.00079 0.00086
7871531  r_10_ 17  0.02212 0.00063 0.00076
7871531  r_01_ 18  0.02151 0.00063 0.00063
7871531  r_10_ 18  0.02024 0.00066 0.00062
7871531  r_01_ 19  0.01848 0.00063 0.00061
7871531  r_10_ 19  0.01723 0.00063 0.00063
7871531  r_01_ 20  0.01666 0.00059 0.00063
7871531  r_10_ 20  0.01629 0.00056 0.00057
7871531  r_01_ 21  0.01546 0.00063 0.00058
7871531  r_10_ 21  0.01390 0.00065 0.00068
7871531  r_01_ 22  0.01243 0.00074 0.00073
7871531  r_10_ 22  0.01198 0.00087 0.00086
7871531  r_01_ 23  0.01162 0.00111 0.00108
7871531  r_10_ 23  0.01120 0.00152 0.00141
7871531  r_01_ 24  0.01184 0.00263 0.00270
7871531  r_10_ 24  0.01426 0.00529 0.00573
7871531  r_01_ 25  0.01715 0.00791 0.00862
7871531  r_10_ 25  0.01813 0.00748 0.00728
7940546  r_02_ 10  0.08645 0.01668 0.02267
7940546  r_02_ 11  0.05538 0.02163 0.02045
7940546  r_02_ 12  0.07289 0.00757 0.00775
7940546  r_02_ 13  0.05444 0.01541 0.01931
7940546  r_02_ 14  0.06880 0.00799 0.00915
7940546  r_02_ 15  0.06790 0.00871 0.00751
7940546  r_02_ 16  0.07158 0.00658 0.00694
7940546  r_02_ 17  0.06082 0.00565 0.00679
7940546  r_02_ 18  0.07116 0.00490 0.00535
7940546  r_02_ 19  0.07301 0.00464 0.00563
7940546  r_02_ 20  0.07860 0.00612 0.00568
7940546  r_02_ 21  0.07193 0.00789 0.00895
7940546  r_02_ 22  0.05624 0.01306 0.01622
7940546  r_02_ 23  0.08391 0.00871 0.01130
7940546  r_02_ 24  0.06685 0.01738 0.01826
7940546  r_02_ 25  0.07180 0.01981 0.02425
7940546  r_02_ 26  0.08401 0.02433 0.02471
7940546  r_02_ 27  0.08702 0.02157 0.02416
7940546  r_02_ 28  0.07152 0.02804 0.03556
7940546  r_10_ 10  0.06608 0.00991 0.00983
7940546  r_01_ 11  0.06326 0.00840 0.00872
7940546  r_10_ 11  0.06550 0.00607 0.00745
7940546  r_01_ 12  0.06892 0.00416 0.00494
7940546  r_10_ 12  0.06866 0.00349 0.00452
7940546  r_01_ 13  0.06607 0.00338 0.00419
7940546  r_10_ 13  0.06644 0.00315 0.00349
7940546  r_01_ 14  0.06734 0.00301 0.00311
7940546  r_10_ 14  0.06663 0.00265 0.00300
7940546  r_01_ 15  0.06791 0.00245 0.00234
7940546  r_10_ 15  0.06886 0.00217 0.00246
7940546  r_01_ 16  0.06885 0.00218 0.00249
7940546  r_10_ 16  0.06670 0.00209 0.00256
7940546  r_01_ 17  0.06378 0.00238 0.00275
7940546  r_10_ 17  0.06492 0.00229 0.00249
7940546  r_01_ 18  0.06680 0.00243 0.00223
7940546  r_10_ 18  0.06688 0.00242 0.00236
